Job Title,Job Ratings,time,JobStatus,Pros,Cons
Business operations analyst,5.0,"Apr 6, 2023","Current employee, more than 5 years","Good working conditions, Work and personal life balance is great","Nothing much, as a company Cisco is awesome"
Technical support engineer,3.0,"Jan 8, 2023","Former employee, more than 3 years",- Lots of trainings - In most cases painless internal rotations - Defined procedures,- Legacy technologies - Easy to burnout - Managers don't give a damn about people (from my experience) - Lots and lots of micromanaging - Uneven working hours which were not communicated before - Forced overtime
Software engineer,3.0,"Apr 23, 2023","Current employee, more than 3 years",1. work life balance is perfect,1. No proper work for freshers
Inside sales analyst,5.0,"Mar 21, 2023",Current employee,There is so much opportunities to grow up and prepare yourself to be competitive.,"Nowdays is hard to move inside teams, is not easy at all."
Senior executive,1.0,"May 25, 2023",Current employee,The Akshayapatra foundation is doing its job by serving mid day meal for many childres,But the people here are very worst and no justice for girls because of the favorism
It engineer,3.0,"Apr 3, 2023","Former employee, more than 1 year",Easy work environment and nice offices.,Old style company with old views on how corp IT should be utilized
Senior manager,3.0,"Mar 6, 2017","Former employee, more than 10 years","Good Benefits, lots of flexibility in the working environment.  I worked for the company for 13 years with school age children.  The flexibility that there technology and culture provides for working remotely made being a working mother so much easier.   Interesting work, even though internally we might feel like we aren't very progressive, most of the company is way ahead of what is happening in most companies.  Great work experience.","While the culture is improving, it still has many challenges.  Way too many people that are in leadership positions that shouldn't be. They think that bullying their employees is fine as long as they can effectively suck up to senior management.   Lots of implicit bias in the organization, and women definitely suffer from the classic double-bind:  if you are decisive you aren't likable, and it stalls your growth.   Continual churn of executives creates whiplash in employees, as a new executives come in with new plans, throw the baby out with the bath water, and then move on when they figure out there ideas aren't so great after all. 
Worklife balance is only achievable if you know how to set boundaries."
Business operations manager,4.0,"Jul 15, 2019","Current employee, more than 8 years","Diversity is a priority at Cisco, which is critical to providing well-rounded solutions and innovations. And innovation is another huge priority, which is great, as it keeps the creative juices flowing and  you can really see the progress we're making. My management chain is fan-freaking-tastic.  I get to work exclusively from a home office. My work schedule is really flexible and at no time do I feel like I have to sacrifice my responsibilities as a mom for my job.  All of the people in my management chain are GOOD people who want their employees to succeed and be recognized for good work.  They don't hold back kudos or compliments and have proven time and again that they always have my back.","Not all Cisco divisions are created equal in terms of positive work environments.  It's important to speak with current or recent employees connected to the hiring department to make sure you fully understand what you're getting into.   And I'm sure Cisco isn't unique in that they don't always provide enough budget to adequately fund certain expansion initiatives. The expected results are made crystal clear, but enough resources to achieve it may not be provided.  So, employees are left with the unfortunate choice of  working inhumanly long work days for weeks/months at a time or fall short.  And falling short isn't often an option."
Anonymous employee,4.0,"Mar 29, 2023",Current employee,"Many opportunities to learn and grow, smart people to work with, flex work and benefits","Politics, work can get repetitive."
Technical lead,5.0,"Apr 13, 2023",Current employee,You can well balance work and life,some what legacy company. Not that old Cisco anymore
