Job Title,Job Ratings,time,JobStatus,Pros,Cons
Software engineer,5.0,"Jul 1, 2024","Former employee, more than 5 years","Work life balance, benefits, relocations,","You need to raise your voice and make noise so you will be notices , since they are lot of emploees"
Product manager ii,4.0,"Jul 17, 2024","Current employee, more than 3 years",Good work life balance and employee centric,The pay is not competitive of the market
Associate consultant,4.0,"Jul 20, 2024","Former employee, more than 1 year",Great benefits and community support,Very mature company which is reflected in the bureaucracy
Business analyst,4.0,"Jul 23, 2024",Former employee,Pretty good place to work,So much work it's hard to keep up
Software engineer ii,4.0,"May 3, 2024","Current employee, more than 3 years","Great leadership, lots of flexibility in your work style, great culture, smart and friendly colleagues. Open structure, and it's easy to network, meet people from all backgrounds and levels and pick their brains.",The rate of progression can be pretty slow and prescribed. It's also heavily dependent on the team and organization that you're working in.
Senior product manager,4.0,"Jun 24, 2024","Current employee, more than 3 years",Amazing breadth of technology to work on. Great company culture.,"Executive business decisions, when they don't yield results, Microsoft does not shy away from reorganizations and likely workforce reductions"
Bdr representative,4.0,"Jul 3, 2024","Former employee, less than 1 year",overall good TC plus benefits + flexibility,get lost in the depth of the organisation takes ages for constructive critcisms to create change
Technical product manager,5.0,"Jul 8, 2024","Current employee, more than 1 year",I mean it is Microsoft incredible resouces,Siloed work culture can contribute to the results
Software engineer,4.0,"Feb 26, 2024","Current employee, more than 1 year","- Health Covers you and partner (even if not married but still living together). Includes free therapy
- Matches 50% of all 401k contributions
- Some teams allow full work from home
- Good culture, with lots of communities that you can join. Doesn't generally encourage >40 hr weeks","- Most teams have developers spend a week 'on call,' meaning you need to drop what you're doing and log on if there's an emergency, even if it's 3am. The frequency can vary team to team.
- Pay can stagnate, no one received a baseline raise in 2023"
Finance rotation program analyst (frp),5.0,"May 16, 2024","Current employee, more than 1 year",You get the opportunity to work with some of the most influential people in the world while also being able to dip your toes in 4 distinct roles in just 6 months! Truly a once in a lifetime opportunity,Easy to be far from the action given the company is so large.
Program manager,5.0,"Jul 19, 2024",Current employee,Great all around working at Mircrosoft,hard to get into and hard to leave
Senior cloud solution architect,5.0,"Jul 3, 2024","Current employee, more than 5 years",Amazing training and many different job roles are available.,The company restructures parts of the organization multiple times per year.
Senior software engineer,5.0,"Mar 14, 2024","Current employee, more than 10 years",The company has continued to improve to make it a better place to raise a family with longer paid parental leave than when I started over a decade ago. The charitable giving culture is very strong and well backed up.,Not immune to layoffs. Not top of the pay-scale.
Software engineer,5.0,"Jun 19, 2024","Current employee, more than 1 year",pretty good. it has great standard benefits and amazing work life balance,you are giving up a better salary at a different big tech co. in exchange for better work life balance
Sr consultant,4.0,"Jul 1, 2024","Current employee, more than 3 years",Great benefits and pay. Lots of swag.,Super stressful and demanding. You will constantly be bombarded with emails and Teams messages.
Software development engineer ii,4.0,"Jul 17, 2024","Current employee, more than 3 years","Stock, benefits, stability, technology, ai, security.","Slow, large, political, cut-throat, hard to progress."
Procurement manager,4.0,"Jul 17, 2024","Former employee, more than 3 years","Culture, growth opportunities, collaboration, room to make mistakes",Culture is org dependent and office politics
Engineer,1.0,"Aug 23, 2024",Current employee,"Some work hours flexibility, but that is a stretch","An intern in their first week could know more than a supposedly experienced engineer.

Extreme passive-aggressive back-stabbing."
Senior product manager,4.0,"Jul 23, 2024",Current employee,"Chill culture
Can take days off whenever","Dont learn much
Ceiling on growth"
Software engineer,3.0,"Jul 23, 2024","Current employee, more than 1 year","Stably growing, good business leadership, good benefits","Low pay, legacy code base"
Software engineer intern,5.0,"Jul 23, 2024",Current employee,Benefits and the salary is good,No free food or snacks
Product manager,4.0,"Jul 18, 2024",Current employee,Decent base pay out of school,Bad refreshers past sign on
Senoir software engineer,3.0,"Jul 2, 2024","Current employee, more than 5 years","free food
free stationery items
good working environment","Managers are painful to deal with
technically still part of the rat race"
"Senior engineer, software engineering",3.0,"Jun 27, 2024",Former employee,You get the chance to work with the best technology and best experiences in the world,"Very much tribal, so you need to know on which side you’re on"
Senior software engineer,4.0,"Jul 16, 2024",Current employee,Colleagues are amazing to work with.,Some business units are doing much better than others
Ms sql server support engineer,5.0,"Jul 16, 2024",Former employee,great benefits and great company overall.,Work life balance on some teams isn't great.
Software engineer,5.0,"Jul 19, 2024",Former employee,"- supportive team
- great manager",- slower promotion times depending on org
Anonymous employee,1.0,"Jul 19, 2024",Former employee,"Benefits are generally good, if you have time to use them","DEI policies had destroyed real enjoyment and performance in the company, as it is more important any division created by current US government and corresponding brainwash, than actually Merit, Excellence, Intelligence"
Account executive,5.0,"Jul 14, 2024","Current employee, less than 1 year",Love the growth mindset in the org,No cons that I can think of currently
Product manager,5.0,"Apr 30, 2024",Current employee,"Best thing that happened to my career was starting a job at MS. They invest in their young talent, and you can easily build a long career there.","Since Covid, employee morale has gone down. This is coupled with the lack of merit increases in pay. Difficult, but pretty standard across the industry now"
